epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
0,0.5285714268684387,3.3672268390655518,3.045172929763794,0.6357142925262451,1.3100910186767578,0.9935396313667297
1,0.5803571343421936,2.6230502128601074,2.3104991912841797,0.6357142925262451,1.1450235843658447,0.8369736671447754
2,0.637499988079071,2.0125813484191895,1.7080001831054688,0.699999988079071,1.0250070095062256,0.7243261337280273
3,0.6964285969734192,1.4583075046539307,1.1606377363204956,0.75,1.008223056793213,0.7139668464660645
4,0.7517856955528259,1.0564228296279907,0.7648385167121887,0.7571428418159485,0.9832296371459961,0.6947198510169983
5,0.7857142686843872,0.9245330691337585,0.6384764909744263,0.7571428418159485,0.9400779604911804,0.6568799018859863
6,0.8053571581840515,0.8367893695831299,0.5558829307556152,0.7785714268684387,0.901353657245636,0.6231285333633423
7,0.8339285850524902,0.7805109620094299,0.504448413848877,0.7928571701049805,0.8849968314170837,0.6115021705627441
8,0.8535714149475098,0.7034218907356262,0.43200191855430603,0.8214285969734192,0.8816298246383667,0.6126453876495361
9,0.8696428537368774,0.664227306842804,0.39721447229385376,0.8285714387893677,0.8965440988540649,0.6318774819374084
10,0.8803571462631226,0.6352543830871582,0.37248292565345764,0.8357142806053162,0.9112880825996399,0.6507919430732727
11,0.8857142925262451,0.6169546842575073,0.35828718543052673,0.8285714387893677,0.8986138105392456,0.6421516537666321
12,0.8910714387893677,0.610422670841217,0.35572031140327454,0.8142856955528259,0.9333961606025696,0.680765688419342
13,0.8892857432365417,0.5937077403068542,0.34270933270454407,0.8214285969734192,0.9409586191177368,0.6919060945510864
14,0.887499988079071,0.5691632032394409,0.32167312502861023,0.8214285969734192,0.9361282587051392,0.690521776676178
15,0.8982142806053162,0.5505759119987488,0.30648043751716614,0.8285714387893677,0.9269799590110779,0.6847251057624817
16,0.9017857313156128,0.540485680103302,0.29969677329063416,0.8214285969734192,0.921981155872345,0.6829536557197571
17,0.9071428775787354,0.527117133140564,0.28948768973350525,0.8357142806053162,0.9068691730499268,0.6709376573562622
18,0.9107142686843872,0.5135552883148193,0.27898937463760376,0.8500000238418579,0.9030634164810181,0.6701653003692627
19,0.9125000238418579,0.5032936334609985,0.2717079818248749,0.8714285492897034,0.8990574479103088,0.6690708994865417
20,0.9142857193946838,0.4976886212825775,0.26897189021110535,0.8785714507102966,0.9004470705986023,0.6732673645019531
21,0.9160714149475098,0.4921590983867645,0.2661978006362915,0.8785714507102966,0.8767313957214355,0.6522578001022339
22,0.9267857074737549,0.48607248067855835,0.2628178894519806,0.8785714507102966,0.8668562769889832,0.6451129913330078
23,0.9321428537368774,0.4708310663700104,0.2502654790878296,0.8785714507102966,0.8658998608589172,0.6467555165290833
24,0.9339285492897034,0.4602886140346527,0.24225366115570068,0.8857142925262451,0.8707244396209717,0.6540548801422119
25,0.9285714030265808,0.4542351961135864,0.23865312337875366,0.8785714507102966,0.863493025302887,0.6492403149604797
26,0.9357143044471741,0.44421157240867615,0.23100215196609497,0.8714285492897034,0.8536906838417053,0.6417571902275085
27,0.9375,0.43107882142066956,0.22015166282653809,0.8785714507102966,0.8479844331741333,0.6382988095283508
28,0.9392856955528259,0.4227796196937561,0.21407648921012878,0.8785714507102966,0.8514168858528137,0.643933892250061
29,0.9357143044471741,0.41974759101867676,0.21324150264263153,0.8785714507102966,0.8458424210548401,0.6405396461486816
30,0.9375,0.4130155146121979,0.20866824686527252,0.8785714507102966,0.8409863114356995,0.637816309928894
31,0.9464285969734192,0.4031813442707062,0.2009400725364685,0.8785714507102966,0.847661018371582,0.6465662121772766
32,0.9464285969734192,0.39827606081962585,0.1980830579996109,0.8785714507102966,0.8492728471755981,0.6502030491828918
33,0.9428571462631226,0.3970041871070862,0.1988380253314972,0.8785714507102966,0.8424485325813293,0.6454011797904968
34,0.9428571462631226,0.3922114968299866,0.19604292511940002,0.8785714507102966,0.8348963856697083,0.6398094892501831
35,0.9446428418159485,0.39008551836013794,0.19586482644081116,0.8857142925262451,0.8329527378082275,0.6397978067398071
36,0.9464285969734192,0.3849591612815857,0.19261802732944489,0.8857142925262451,0.8317345976829529,0.6404059529304504
37,0.9464285969734192,0.3768485188484192,0.18634441494941711,0.8857142925262451,0.828603208065033,0.6391261219978333
38,0.9517857432365417,0.3671383857727051,0.17846159636974335,0.8857142925262451,0.8291751146316528,0.641481339931488
39,0.9553571343421936,0.36027923226356506,0.1733500063419342,0.8785714507102966,0.8380645513534546,0.6520859003067017
40,0.9571428298950195,0.356228232383728,0.1710072159767151,0.8857142925262451,0.8365848660469055,0.6523115634918213
41,0.9553571343421936,0.35477015376091003,0.17126217484474182,0.8857142925262451,0.8295651078224182,0.6470061540603638
42,0.9517857432365417,0.35075873136520386,0.1689441204071045,0.8785714507102966,0.8246901631355286,0.6437934041023254
43,0.9571428298950195,0.34362712502479553,0.16346292197704315,0.8785714507102966,0.8230544924736023,0.643803596496582
44,0.9571428298950195,0.33998993039131165,0.1614566296339035,0.8928571343421936,0.8206399083137512,0.6429957151412964
45,0.9553571343421936,0.34091684222221375,0.16400717198848724,0.8928571343421936,0.8117538094520569,0.6357629895210266
46,0.9571428298950195,0.3346889317035675,0.15941528975963593,0.8857142925262451,0.8110650181770325,0.636658251285553
47,0.9589285850524902,0.3274582624435425,0.15372544527053833,0.8857142925262451,0.8122032880783081,0.639309823513031
48,0.9589285850524902,0.325018972158432,0.15279731154441833,0.8857142925262451,0.813587486743927,0.6422145366668701
49,0.9571428298950195,0.3252749741077423,0.15458731353282928,0.8928571343421936,0.8038686513900757,0.6340306997299194
50,0.9535714387893677,0.3221738040447235,0.1529991179704666,0.8928571343421936,0.7998165488243103,0.63145911693573
51,0.9553571343421936,0.32396823167800903,0.1562652587890625,0.8928571343421936,0.7890936732292175,0.6221643686294556
52,0.9553571343421936,0.32145246863365173,0.155031219124794,0.8857142925262451,0.8288403153419495,0.6630787253379822
53,0.9517857432365417,0.3182869851589203,0.15308912098407745,0.8928571343421936,0.8328225612640381,0.6683394312858582
54,0.9553571343421936,0.31489038467407227,0.15094949305057526,0.8928571343421936,0.8265702128410339,0.6633182764053345
55,0.9607142806053162,0.3066541254520416,0.1439579874277115,0.8928571343421936,0.8218356370925903,0.6598592400550842
56,0.9624999761581421,0.30290985107421875,0.14150787889957428,0.8928571343421936,0.8224101662635803,0.6617324352264404
57,0.9607142806053162,0.30113670229911804,0.1410389095544815,0.8928571343421936,0.8205019235610962,0.6611345410346985
58,0.9607142806053162,0.29838839173316956,0.1395881175994873,0.8928571343421936,0.8195193409919739,0.6614211201667786
59,0.9589285850524902,0.2986706495285034,0.1411447525024414,0.8857142925262451,0.8201018571853638,0.6633012294769287
60,0.9571428298950195,0.2950856387615204,0.13882970809936523,0.8928571343421936,0.8220311999320984,0.6664555072784424
61,0.9607142806053162,0.2935674488544464,0.1385350078344345,0.8928571343421936,0.8141387104988098,0.6597793698310852
62,0.9589285850524902,0.2888570725917816,0.1350020319223404,0.8928571343421936,0.81104975938797,0.6578218936920166
63,0.9660714268684387,0.28260332345962524,0.12986701726913452,0.8857142925262451,0.8110493421554565,0.6589378118515015
64,0.9642857313156128,0.2817203104496002,0.1301048994064331,0.8857142925262451,0.8106464743614197,0.6596564054489136
65,0.9624999761581421,0.2823481261730194,0.13185133039951324,0.8857142925262451,0.8013575673103333,0.6514827609062195
66,0.9660714268684387,0.2771539092063904,0.1277683973312378,0.8857142925262451,0.7938955426216125,0.645117998123169
67,0.9678571224212646,0.27326563000679016,0.12494809180498123,0.8928571343421936,0.7965256571769714,0.6487866044044495
68,0.9678571224212646,0.27595409750938416,0.12868940830230713,0.8928571343421936,0.7964009642601013,0.6497501730918884
69,0.9678571224212646,0.271278440952301,0.12510399520397186,0.8857142925262451,0.7942891120910645,0.6487066149711609
70,0.9678571224212646,0.2665119171142578,0.12138593196868896,0.8857142925262451,0.7987237572669983,0.6541706919670105
71,0.9696428775787354,0.26320841908454895,0.11908738315105438,0.8857142925262451,0.7993510365486145,0.655773401260376
72,0.9696428775787354,0.2610003650188446,0.11784698069095612,0.8928571343421936,0.7987982630729675,0.6561846137046814
73,0.9696428775787354,0.2602289319038391,0.11803842335939407,0.8928571343421936,0.7945931553840637,0.6529310345649719
74,0.9678571224212646,0.25962793827056885,0.1183559000492096,0.8928571343421936,0.7896972894668579,0.6489271521568298
75,0.9714285731315613,0.2557160258293152,0.11536438763141632,0.8928571343421936,0.781654953956604,0.6418398022651672
76,0.9714285731315613,0.253256618976593,0.11385158449411392,0.8928571343421936,0.7756770849227905,0.6367787718772888
77,0.9714285731315613,0.2527254819869995,0.11421605199575424,0.8928571343421936,0.7727513909339905,0.6347460746765137
78,0.9732142686843872,0.25022372603416443,0.11263736337423325,0.8928571343421936,0.7634084820747375,0.6263485550880432
79,0.9732142686843872,0.24779368937015533,0.11113616079092026,0.8928571343421936,0.7589211463928223,0.622767984867096
80,0.9714285731315613,0.2486695647239685,0.11292091012001038,0.8999999761581421,0.7567242383956909,0.6214988231658936
81,0.9714285731315613,0.24470210075378418,0.10987753421068192,0.8999999761581421,0.7541528940200806,0.619828462600708
82,0.9732142686843872,0.24165956676006317,0.10772087424993515,0.8999999761581421,0.7535948157310486,0.620140552520752
83,0.9750000238418579,0.23953194916248322,0.10645008087158203,0.8999999761581421,0.747200608253479,0.6145923137664795
84,0.9750000238418579,0.23773841559886932,0.10550140589475632,0.8999999761581421,0.7399068474769592,0.6081402897834778
85,0.9750000238418579,0.23598279058933258,0.10459005832672119,0.8999999761581421,0.7322368621826172,0.601314902305603
86,0.9785714149475098,0.23522453010082245,0.10467950254678726,0.8999999761581421,0.7190237045288086,0.5889533162117004
87,0.9767857193946838,0.23242713510990143,0.10272929072380066,0.8999999761581421,0.7115194201469421,0.5822830200195312
88,0.9785714149475098,0.23155686259269714,0.10267635434865952,0.9071428775787354,0.7086809277534485,0.5802546143531799
89,0.9750000238418579,0.23590436577796936,0.1078442856669426,0.9071428775787354,0.6945770382881165,0.566957950592041
90,0.9750000238418579,0.23807740211486816,0.11076632887125015,0.9071428775787354,0.6862668991088867,0.5593448281288147
91,0.9785714149475098,0.2304168939590454,0.10380121320486069,0.9071428775787354,0.6789122223854065,0.5526957511901855
92,0.9803571701049805,0.225277841091156,0.09939437359571457,0.9071428775787354,0.6699904203414917,0.5445351004600525
