epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
0,0.5458333492279053,1.0779750347137451,0.8856046199798584,0.5083333253860474,1.0585440397262573,0.8684362769126892
1,0.5770833492279053,0.9461773037910461,0.7580448389053345,0.5583333373069763,0.9426847100257874,0.7568512558937073
2,0.6208333373069763,0.8551561832427979,0.6713603734970093,0.6166666746139526,0.8565124273300171,0.6750494241714478
3,0.6541666388511658,0.7823930382728577,0.6029433012008667,0.6499999761581421,0.7890732288360596,0.6118996143341064
4,0.6895833611488342,0.7200272679328918,0.5448018312454224,0.6916666626930237,0.7321508526802063,0.5591220259666443
5,0.7250000238418579,0.6653525233268738,0.49419698119163513,0.7166666388511658,0.6829326152801514,0.5138843059539795
6,0.7562500238418579,0.6171513795852661,0.44989854097366333,0.7583333253860474,0.6388821005821228,0.47365084290504456
7,0.8104166388511658,0.5742518305778503,0.4107470214366913,0.7833333611488342,0.5995826721191406,0.4380219578742981
8,0.8333333134651184,0.5359311699867249,0.3760378956794739,0.824999988079071,0.5645647644996643,0.406552791595459
9,0.862500011920929,0.50164395570755,0.3452437222003937,0.8333333134651184,0.5330120325088501,0.37842485308647156
10,0.8854166865348816,0.470864862203598,0.3178364038467407,0.8583333492279053,0.504652738571167,0.3533807098865509
11,0.8999999761581421,0.44321173429489136,0.293452650308609,0.8583333492279053,0.4789827764034271,0.3309285342693329
12,0.9229166507720947,0.4183780252933502,0.2717937231063843,0.8833333253860474,0.4551617205142975,0.3102363049983978
13,0.9333333373069763,0.3959800601005554,0.25248652696609497,0.9166666865348816,0.43338891863822937,0.2915153503417969
14,0.949999988079071,0.3756161034107208,0.23514431715011597,0.925000011920929,0.4132177531719208,0.27433350682258606
15,0.9604166746139526,0.35710909962654114,0.21959567070007324,0.9333333373069763,0.39452895522117615,0.2585662007331848
16,0.9645833373069763,0.34020641446113586,0.2055847942829132,0.9333333373069763,0.3773558437824249,0.24425414204597473
17,0.9708333611488342,0.32474079728126526,0.19294904172420502,0.949999988079071,0.3614664673805237,0.23115868866443634
18,0.9750000238418579,0.3105560839176178,0.1815294474363327,0.949999988079071,0.34673044085502625,0.21915647387504578
19,0.9750000238418579,0.2974883019924164,0.1711704134941101,0.949999988079071,0.3329669237136841,0.20807316899299622
20,0.9770833253860474,0.2853904366493225,0.16172479093074799,0.9583333134651184,0.3202991783618927,0.19802755117416382
21,0.9770833253860474,0.2741089463233948,0.1530444622039795,0.9666666388511658,0.3085092008113861,0.1888173520565033
22,0.9791666865348816,0.26350367069244385,0.14499802887439728,0.9666666388511658,0.29740503430366516,0.1802489161491394
23,0.981249988079071,0.2535615563392639,0.13756687939167023,0.9666666388511658,0.2871076762676239,0.17243501543998718
24,0.9833333492279053,0.2443031668663025,0.13076506555080414,0.9750000238418579,0.27755793929100037,0.16531208157539368
25,0.9833333492279053,0.23567867279052734,0.1245412603020668,0.9750000238418579,0.268690288066864,0.1588166356086731
26,0.9833333492279053,0.2276095449924469,0.11881648749113083,0.9750000238418579,0.2605094313621521,0.15294605493545532
27,0.9833333492279053,0.22003617882728577,0.11352218687534332,0.9750000238418579,0.25286591053009033,0.14755220711231232
28,0.987500011920929,0.21287423372268677,0.10858580470085144,0.9750000238418579,0.24564361572265625,0.14252926409244537
29,0.987500011920929,0.2061099410057068,0.10399753600358963,0.9750000238418579,0.23877307772636414,0.1378079056739807
30,0.987500011920929,0.1997418999671936,0.09975501149892807,0.9750000238418579,0.23213650286197662,0.13326777517795563
31,0.987500011920929,0.19371213018894196,0.09579608589410782,0.9833333492279053,0.2257973998785019,0.12897518277168274
32,0.987500011920929,0.18798194825649261,0.09209558367729187,0.9833333492279053,0.2197754681110382,0.12496382743120193
33,0.987500011920929,0.18251530826091766,0.0886198952794075,0.9833333492279053,0.21404896676540375,0.12120496481657028
34,0.987500011920929,0.17729820311069489,0.08534951508045197,0.9833333492279053,0.208577498793602,0.11765993386507034
35,0.987500011920929,0.17234225571155548,0.08229891210794449,0.9833333492279053,0.20339742302894592,0.11436056345701218
36,0.9895833134651184,0.16765196621418,0.07946754992008209,0.9833333492279053,0.19855055212974548,0.11134622246026993
37,0.9916666746139526,0.1631535440683365,0.07677845656871796,0.9833333492279053,0.19403746724128723,0.10862202942371368
38,0.9937499761581421,0.15881629288196564,0.07421033829450607,0.9833333492279053,0.1897263526916504,0.10605328530073166
39,0.9937499761581421,0.15468353033065796,0.07179334759712219,0.9833333492279053,0.18550586700439453,0.10352268815040588
40,0.9937499761581421,0.1507416069507599,0.06952207535505295,0.9916666746139526,0.1815633773803711,0.10123012959957123
41,0.9937499761581421,0.1470063030719757,0.06741698831319809,0.9916666746139526,0.17787505686283112,0.09914468973875046
42,0.9958333373069763,0.14339475333690643,0.06538750231266022,0.9916666746139526,0.17427927255630493,0.09711053222417831
43,0.9958333373069763,0.1399400383234024,0.06347713619470596,0.9916666746139526,0.17078757286071777,0.09514503926038742
44,0.9958333373069763,0.1366405487060547,0.06168534234166145,0.9916666746139526,0.16739822924137115,0.09324000030755997
45,0.9958333373069763,0.1334378719329834,0.05995175614953041,0.9916666746139526,0.1640697866678238,0.09136506915092468
46,0.9958333373069763,0.1303698867559433,0.0583210214972496,0.9916666746139526,0.1608569324016571,0.08957504481077194
47,0.9958333373069763,0.12740884721279144,0.056769367307424545,0.9916666746139526,0.15772540867328644,0.08782923966646194
48,0.9958333373069763,0.12462147325277328,0.05534129962325096,0.9916666746139526,0.15480732917785645,0.08623933792114258
49,0.9958333373069763,0.12193804234266281,0.053963739424943924,0.9916666746139526,0.1520261913537979,0.08474326878786087
